StartTime,label,background_flow_count,normal_flow_count,n_conn,n_dports>1024,n_dports<1024,n_sports>1024,n_sports<1024,avg_duration,n_s_a_p_address,n_s_b_p_address,n_s_c_p_address,n_s_na_p_address,n_d_a_p_address,n_d_b_p_address,n_d_c_p_address,n_d_na_p_address,n_tcp,n_icmp,n_udp
2011-08-10 10:51:37,Normal,102,0,102,752655,16752,3850046,10420,389.89119732352947,38,59,5,0,4,96,2,0,11,2,89
2011-08-10 10:51:38,Normal,159,0,159,1110048,30244,6668332,15164,415.25538171698116,31,118,10,0,22,132,5,0,18,4,137
2011-08-10 10:51:39,Normal,143,0,143,738440,21509,5864315,6542,262.0113751678322,30,109,4,0,26,113,4,0,27,2,114
2011-08-10 10:51:40,Normal,154,0,154,943838,19077,6152890,6038,342.8645722142857,40,105,9,0,36,116,2,0,37,3,113
2011-08-10 10:51:41,Normal,172,0,172,1309453,14703,6605991,42174,488.3631757325581,49,115,8,0,30,133,9,0,43,7,122
2011-08-10 10:51:42,Normal,95,3,98,1050318,59773,2862141,13443,721.9106767142856,17,75,6,0,33,57,8,0,28,0,70
2011-08-10 10:51:43,Normal,88,0,88,822291,62497,3122901,56437,742.4170378522729,28,57,3,0,12,74,2,0,9,3,76
2011-08-10 10:51:44,Normal,99,0,99,880177,16568,3005159,64455,586.2652829494949,36,57,6,0,21,75,3,0,26,2,71
2011-08-10 10:51:45,Normal,97,0,97,863138,18349,3534998,34605,570.6812693402062,33,57,7,0,15,80,2,0,17,3,77
2011-08-10 10:51:46,Normal,108,0,108,791980,18658,4194814,20750,509.88390279629635,36,66,6,0,16,91,1,0,14,3,90
2011-08-10 10:51:47,Normal,89,0,89,841293,17244,2853885,46520,515.2263870449439,36,41,12,0,10,78,1,0,13,2,74
2011-08-10 10:51:48,Normal,130,0,130,823387,20181,3519745,50524,528.6175808230769,42,82,6,0,10,119,1,0,45,1,83
2011-08-10 10:51:49,Normal,121,0,121,929597,17866,4854977,39944,530.1352366363636,32,77,12,0,10,95,16,0,24,2,95
2011-08-10 10:51:50,Normal,246,0,246,943235,53632,11246762,6761,176.59026268292683,42,194,10,0,15,222,9,0,34,3,209
2011-08-10 10:51:51,Normal,286,0,286,754272,15392,14161810,61502,145.9820066923077,37,244,5,0,12,266,8,0,22,1,263
2011-08-10 10:51:52,Normal,149,3,152,943838,18469,6578800,26521,394.11753162499997,47,97,8,0,9,141,2,0,15,0,137
2011-08-10 10:51:53,Normal,79,0,79,712677,16995,2717830,15755,708.1285178734176,29,44,6,0,5,69,4,1,16,0,63
2011-08-10 10:51:54,Normal,120,2,122,819733,6918,4820238,50733,491.30235074590155,32,84,6,0,14,98,10,0,25,1,95
2011-08-10 10:51:55,Normal,98,3,101,1241017,3116,3367012,54524,604.8912050594059,37,56,8,0,15,85,1,0,13,3,84
2011-08-10 10:51:56,Normal,128,0,128,756152,5822,5173151,54017,490.4267683984375,33,85,10,0,12,113,3,0,18,1,109
2011-08-10 10:51:57,Normal,123,0,123,1005244,6171,4110732,50840,704.5409461056911,44,72,7,0,14,104,4,1,23,2,98
2011-08-10 10:51:58,Normal,132,0,132,995168,52867,4689990,13624,508.0863995757576,44,83,5,0,9,119,4,0,26,1,104
2011-08-10 10:51:59,Normal,87,0,87,699643,3532,2840853,2553,575.4253812183908,30,48,9,0,7,79,1,0,10,3,74
2011-08-10 10:52:00,Normal,96,0,96,991463,15957,3952196,45781,730.6703541041667,38,48,10,0,12,80,4,0,13,0,82
2011-08-10 10:52:01,Normal,129,0,129,888320,39740,5076992,14141,521.7708468294575,43,82,4,0,9,115,5,0,13,2,113
2011-08-10 10:52:02,Normal,134,3,137,863968,6787,5080915,2101,383.5132712262773,42,88,7,0,17,115,5,0,26,1,110
2011-08-10 10:52:03,Normal,98,0,98,824979,17674,4050179,35858,418.39828617346944,46,45,7,0,8,89,1,0,15,2,81
2011-08-10 10:52:04,Normal,92,0,92,606138,2861,3812566,50961,521.8311171413044,30,54,8,0,6,85,1,0,10,0,82
2011-08-10 10:52:05,Normal,88,0,88,637756,17561,2956173,21556,453.5711436022728,30,57,1,0,10,76,2,0,19,3,66
2011-08-10 10:52:06,Normal,101,0,101,864400,4087,4263645,33599,471.69858907920786,33,64,4,0,6,93,2,0,9,1,91
2011-08-10 10:52:07,Normal,117,0,117,958690,19438,4561745,26147,416.00226840170944,44,65,8,0,12,101,4,0,18,1,98
2011-08-10 10:52:08,Normal,157,0,157,895212,19969,6984913,13256,434.66853633757967,39,113,5,0,10,140,7,0,13,1,142
2011-08-10 10:52:09,Normal,104,0,104,895904,17875,3544246,27721,579.1495947019231,38,58,8,0,18,85,1,0,21,2,81
2011-08-10 10:52:10,Normal,109,0,109,924407,19562,3606483,10398,643.9718800458717,37,59,13,0,5,100,4,0,18,2,89
2011-08-10 10:52:11,Normal,118,0,118,985052,4501,3924748,64497,638.1768383135594,30,76,12,0,8,108,2,0,19,1,98
2011-08-10 10:52:12,Normal,123,3,126,1253771,17316,3869418,41875,510.44818285714285,51,70,5,0,9,112,5,0,31,3,92
2011-08-10 10:52:13,Normal,100,0,100,786055,17696,3233109,11418,428.41296808,32,60,8,0,11,88,1,0,21,2,77
2011-08-10 10:52:14,Normal,102,0,102,732390,18993,3265236,4974,494.6811045392157,27,65,10,0,22,76,4,0,34,3,65
2011-08-10 10:52:15,Normal,105,0,105,876811,17279,3275415,34989,316.4532005047619,35,65,5,0,12,93,0,0,27,2,76
2011-08-10 10:52:16,Normal,99,0,99,746899,16871,3476838,45405,403.9174331212122,24,67,8,0,11,87,1,0,23,2,74
2011-08-10 10:52:17,Normal,191,0,191,667832,10821,7904110,1639,298.21089238743457,33,151,7,0,79,108,4,0,88,0,103
2011-08-10 10:52:18,Normal,174,0,174,1301594,16164,7185613,21060,497.77794292528733,42,122,10,0,44,113,17,0,54,5,115
2011-08-10 10:52:19,Normal,128,0,128,1022887,44860,4278293,13363,570.9280342812499,41,84,3,0,15,106,7,0,26,0,102
2011-08-10 10:52:20,Normal,72,0,72,830647,15644,2659887,60182,870.8322049722224,34,34,4,0,6,63,2,1,8,2,59
2011-08-10 10:52:21,Normal,72,0,72,535251,16468,2972509,47639,572.886113263889,28,40,4,0,4,67,0,1,5,0,66
2011-08-10 10:52:22,Normal,82,3,85,542333,16989,3376765,39935,646.4538746117647,30,52,3,0,4,75,5,1,7,2,75
2011-08-10 10:52:23,Normal,82,0,82,705271,41481,2932538,13363,553.539149292683,27,46,9,0,10,70,2,0,13,0,69
2011-08-10 10:52:24,Normal,103,0,103,910061,16323,3329393,9672,707.7295373203885,35,61,7,0,19,83,1,0,18,3,82
2011-08-10 10:52:25,Normal,104,3,107,1042876,17385,4236891,63666,347.0391604859813,37,62,8,0,8,86,13,0,16,4,87
2011-08-10 10:52:26,Normal,118,0,118,869075,18922,4603730,18949,452.08633445762723,36,70,12,0,11,99,7,1,16,1,99
2011-08-10 10:52:27,Normal,101,0,101,920015,16795,3897981,12735,644.2006756336633,27,71,3,0,15,78,8,0,14,0,87
2011-08-10 10:52:28,Normal,98,0,98,884980,20058,3702110,44931,528.9790251734694,36,58,4,0,10,86,1,1,19,0,78
2011-08-10 10:52:29,Normal,83,0,83,520748,18128,3028375,1891,637.4138970000001,20,56,7,0,9,72,2,0,17,1,65
2011-08-10 10:52:30,Normal,72,0,72,946338,14842,2183369,4993,1119.8490978888888,36,33,3,0,9,62,1,0,4,3,65
2011-08-10 10:52:31,Normal,74,0,74,683540,16369,2760979,53032,732.274710445946,33,35,6,0,4,69,1,0,6,2,66
2011-08-10 10:52:32,Normal,123,3,126,1176597,20197,4585205,20610,593.4972492063491,29,90,7,0,18,103,5,0,16,0,110
2011-08-10 10:52:33,Normal,119,0,119,1098901,20973,4648172,3230,463.45890352100844,30,78,11,0,13,98,8,0,13,1,105
2011-08-10 10:52:34,Normal,81,0,81,1070494,18004,2749799,21067,740.0205272592592,31,45,5,0,15,66,0,0,13,2,66
2011-08-10 10:52:35,Normal,114,0,114,717755,17784,4055063,21256,706.2199669561403,31,74,9,0,8,104,2,0,19,2,93
2011-08-10 10:52:36,Normal,94,0,94,910063,17417,3269329,32079,717.8646350106384,30,55,9,0,12,82,0,0,11,1,82
2011-08-10 10:52:37,Normal,119,0,119,1649874,18479,4090406,39306,1004.1834266386556,45,73,1,0,22,92,5,0,12,3,104
2011-08-10 10:52:38,Normal,90,0,90,967981,18247,3439350,66680,823.7752409222223,31,50,9,0,5,84,1,0,12,3,75
2011-08-10 10:52:39,Normal,101,0,101,983123,2619,3529337,35422,665.8364786336633,33,62,6,0,14,85,2,0,10,2,89
2011-08-10 10:52:40,Normal,73,0,73,796429,15481,2414552,29381,585.2270969315069,30,32,11,0,7,65,1,0,8,2,63
2011-08-10 10:52:41,Normal,71,0,71,658469,15062,2426983,59243,1020.5211842816904,32,33,6,0,10,58,3,0,8,1,62
2011-08-10 10:52:42,Normal,99,3,102,1074823,5150,3750151,3616,671.8853909215686,36,58,8,0,10,88,4,0,11,2,89
2011-08-10 10:52:43,Normal,116,0,116,957530,22044,4244605,60397,610.3706334310347,41,67,8,0,7,109,0,0,22,0,94
2011-08-10 10:52:44,Normal,91,0,91,1052096,9404,2819608,52255,598.0684508571429,34,48,9,0,12,78,1,0,10,2,79
2011-08-10 10:52:45,Normal,105,0,105,1161165,50160,3494187,15676,438.4059149333334,31,54,20,0,8,87,10,0,20,3,82
2011-08-10 10:52:46,Normal,106,0,106,851506,20347,3922186,17952,499.93764544339626,40,57,9,0,9,96,1,0,17,1,88
2011-08-10 10:52:47,Normal,112,0,112,1280297,17762,4086748,55188,678.7007177053571,42,63,7,0,12,96,4,0,13,0,99
2011-08-10 10:52:48,Normal,167,0,167,1040938,12276,6545705,51660,399.2410751197605,36,123,8,0,29,119,19,0,47,1,118
2011-08-10 10:52:49,Normal,94,0,94,740157,18265,3429624,19171,462.34345165957455,32,58,4,0,13,79,2,0,20,0,74
2011-08-10 10:52:50,Normal,102,0,102,1089229,4952,3617762,59570,719.3583436862743,27,69,6,0,23,74,5,0,22,1,79
2011-08-10 10:52:51,Normal,86,0,86,642812,14917,3444432,5166,416.68951955813935,37,46,3,0,10,75,1,0,22,1,63
2011-08-10 10:52:52,Normal,71,3,74,594897,16430,2639303,21535,646.6824196216218,33,34,7,0,2,71,1,0,16,0,58
2011-08-10 10:52:53,Normal,103,0,103,681067,16692,4207987,57059,517.6213436116504,28,67,8,0,4,99,0,0,5,2,96
2011-08-10 10:52:54,Normal,129,0,129,1337364,55978,4263368,4258,681.9873795658915,46,73,10,0,17,109,3,0,15,2,112
2011-08-10 10:52:55,Normal,119,3,122,1204783,4937,4255364,3869,599.6309143852459,38,76,8,0,34,84,4,0,31,2,89
2011-08-10 10:52:56,Normal,86,0,86,1067103,1777,2947945,62751,900.5736683604649,26,56,4,0,13,71,2,0,5,2,79
2011-08-10 10:52:57,Normal,87,1,88,1295167,2743,2730458,62988,1005.7739180909091,36,43,9,0,17,68,3,0,8,3,77
2011-08-10 10:52:58,Normal,123,2,125,1094892,4187,4749940,33104,515.996899992,37,81,7,0,11,103,11,0,20,1,104
2011-08-10 10:52:59,Normal,157,0,157,1049419,20176,7241452,19840,488.18056822929935,38,109,10,0,29,113,15,0,40,2,115
2011-08-10 10:53:00,Normal,216,0,216,920440,8909,10316588,56964,367.1120582638889,33,179,4,0,12,198,6,0,17,0,199
2011-08-10 10:53:01,Normal,117,0,117,1159274,5583,4369761,61474,542.2086460512821,41,66,10,0,13,101,3,0,12,3,101
2011-08-10 10:53:02,Normal,80,3,83,717790,16954,2742814,29463,621.5301652891567,34,46,3,0,9,71,3,0,12,3,68
2011-08-10 10:53:03,Normal,106,0,106,714160,50912,3766660,13620,510.8956973962264,34,65,7,0,9,93,4,0,13,3,90
2011-08-10 10:53:04,Normal,91,0,91,830441,16693,3025561,10444,777.8982029890109,32,53,6,0,15,75,1,0,17,2,72
2011-08-10 10:53:05,Normal,92,0,92,694306,17583,3600067,25505,477.27152730434784,33,53,6,0,7,84,1,0,16,2,74
2011-08-10 10:53:06,Normal,131,0,131,1794226,16797,4315271,60984,1114.5343073206107,30,94,7,0,32,95,4,0,10,2,118
2011-08-10 10:53:07,Normal,129,0,129,1055870,18489,4782267,61484,615.5269516821705,41,84,4,0,18,100,11,0,21,1,106
2011-08-10 10:53:08,Normal,129,0,129,743565,19118,5217355,53363,542.3521304573643,34,86,9,0,9,104,16,0,28,1,100
2011-08-10 10:53:09,Normal,100,0,100,1250314,3211,3350416,51744,861.9801099299999,24,70,6,0,22,77,1,0,6,4,90
2011-08-10 10:53:10,Normal,112,0,112,1012111,5163,4284467,53196,692.6780887232144,39,67,6,0,13,97,2,0,12,1,99
2011-08-10 10:53:11,Normal,95,3,98,935272,5569,3396505,2441,780.1334683061225,23,66,9,0,17,76,5,0,13,1,84
2011-08-10 10:53:12,Normal,153,6,159,851599,22116,6414090,50873,450.51496836477986,30,122,7,0,40,107,12,0,44,0,115
2011-08-10 10:53:13,Normal,105,0,105,792550,20107,3782178,60326,491.36808495238097,27,71,7,0,11,93,1,0,14,2,88
2011-08-10 10:53:14,Normal,90,0,90,790484,18545,3092555,18607,712.3594855666668,34,50,6,0,6,82,2,0,13,1,76
2011-08-10 10:53:15,Normal,74,0,74,902212,16035,2420315,35950,809.5092388783785,35,32,7,0,7,62,4,1,6,1,66
2011-08-10 10:53:16,Normal,111,0,111,887810,17905,4278554,48458,451.63445509009006,37,64,10,0,7,103,1,0,13,2,96
2011-08-10 10:53:17,Normal,87,0,87,879809,16389,2934303,7013,440.0189505172413,33,45,9,0,7,78,2,0,8,2,76
2011-08-10 10:53:18,Normal,111,0,111,869157,17558,4094563,12627,591.478386081081,34,65,12,0,17,93,1,0,16,1,94
2011-08-10 10:53:19,Normal,111,0,111,1125373,4873,3889467,56773,656.8714384594596,29,74,8,0,25,82,4,0,15,0,95
2011-08-10 10:53:20,Normal,98,0,98,865033,3920,3519265,44169,613.3405030306122,38,55,5,0,6,87,4,1,13,0,84
2011-08-10 10:53:21,Normal,122,0,122,897588,17963,4723741,10275,495.8764549508196,28,86,8,0,8,107,6,1,12,0,109
2011-08-10 10:53:22,Normal,115,3,118,977244,17405,4186660,62072,646.4073078983048,40,73,5,0,12,99,5,2,15,1,100
2011-08-10 10:53:23,Normal,84,0,84,702504,19610,2638949,10018,516.6822243571429,34,48,2,0,12,61,10,1,24,0,59
2011-08-10 10:53:24,Normal,128,0,128,1423708,68417,4166545,13443,671.45199390625,35,85,8,0,26,99,3,0,18,0,110
2011-08-10 10:53:25,Normal,158,0,158,1103307,6813,6418510,56806,531.786628170886,31,120,7,0,42,104,12,0,45,3,109
2011-08-10 10:53:26,Normal,101,3,104,711421,7764,3963954,50998,656.0669056730768,40,57,7,0,15,76,13,0,28,1,73
2011-08-10 10:53:27,Normal,87,0,87,840432,2296,3419412,3948,543.6999826551724,36,43,8,0,4,78,5,0,8,2,77
2011-08-10 10:53:28,Normal,101,0,101,1262831,17226,3407566,35555,705.7182545940594,32,60,9,0,16,84,1,0,9,2,90
2011-08-10 10:53:29,Normal,129,0,129,1325508,5854,4611625,5767,699.5865998062014,38,83,8,0,19,100,10,0,23,3,103
2011-08-10 10:53:30,Normal,107,0,107,997455,3549,3929066,2408,500.1459057663551,34,68,5,0,16,89,2,0,14,0,93
2011-08-10 10:53:31,Normal,95,0,95,934995,3188,3492236,60378,677.1724730315789,44,40,11,0,7,85,3,0,16,1,78
2011-08-10 10:53:32,Normal,103,3,106,1144743,5767,3513334,38788,863.1469735566039,37,60,9,0,12,89,5,0,14,2,90
2011-08-10 10:53:33,Normal,94,0,94,1210168,17187,3044117,37096,922.9671326170214,30,57,7,0,19,69,6,0,10,3,81
2011-08-10 10:53:34,Normal,112,0,112,1170027,18560,3800670,5716,677.399827419643,34,69,9,0,15,95,2,0,14,1,97
2011-08-10 10:53:35,Normal,120,0,120,1733240,14024,3969603,44345,799.7177609833333,34,75,11,0,32,85,3,0,14,0,106
2011-08-10 10:53:36,Normal,106,0,106,1389895,15894,3387706,19854,768.8294827358491,49,51,6,0,15,89,2,0,8,0,98
2011-08-10 10:53:37,Normal,91,0,91,1292429,22813,2692895,51122,723.5227485714288,39,43,9,0,12,77,2,0,9,7,74
2011-08-10 10:53:38,Normal,104,0,104,996069,17204,3451894,51147,796.3186781346155,33,60,11,0,13,87,4,0,11,2,91
2011-08-10 10:53:39,Normal,125,0,125,1119751,18181,4785620,17614,470.31581524800004,35,81,9,0,7,110,8,0,19,1,105
2011-08-10 10:53:40,Normal,113,0,113,1403749,18679,4347235,44092,772.5568295752213,42,61,10,0,16,90,7,0,9,0,103
2011-08-10 10:53:41,Normal,74,0,74,795464,16250,2534813,11854,561.5815770810812,44,23,7,0,3,71,0,0,10,0,64
2011-08-10 10:53:42,Normal,90,3,93,1006341,16133,3241041,22929,758.1077447634407,37,47,9,0,7,82,4,0,8,1,84
2011-08-10 10:53:43,Normal,90,0,90,1019670,15664,3245252,11888,780.3550141,30,51,9,0,12,75,3,0,9,3,78
2011-08-10 10:53:44,Normal,158,11,169,1444128,66490,6389872,20302,460.196401816568,36,123,10,0,25,127,17,0,34,9,126
2011-08-10 10:53:45,Normal,123,9,132,1073115,34890,4539976,17218,767.5438093636363,39,83,10,0,15,105,12,0,28,5,99
2011-08-10 10:53:46,Normal,97,0,97,826561,19552,3567759,59042,570.8066294123711,29,57,11,0,12,82,3,0,15,0,82
2011-08-10 10:53:47,Normal,98,0,98,1360428,15820,3111979,57736,807.7049134387756,40,44,14,0,16,80,2,0,14,3,78
2011-08-10 10:53:48,Normal,128,0,128,1237466,20349,4761373,55947,588.509390375,33,87,8,0,23,100,5,0,21,0,107
2011-08-10 10:53:49,Normal,137,0,137,875814,4853,5076911,36736,574.8420151094891,47,79,11,0,17,116,4,0,23,1,111
2011-08-10 10:53:50,Normal,178,0,178,943834,20475,7579377,51382,422.41630022471907,38,131,9,0,15,160,3,0,20,1,157
2011-08-10 10:53:51,Normal,89,0,89,759164,4829,3210061,41137,707.407898741573,35,50,4,0,7,76,6,0,12,0,77
2011-08-10 10:53:52,Normal,110,3,113,830476,6335,4305103,42608,518.5461530973452,35,68,10,0,10,93,10,0,23,0,88
2011-08-10 10:53:53,Normal,96,0,96,677041,16929,3757032,23723,639.2791768124999,30,60,6,0,11,84,1,0,12,0,83
2011-08-10 10:53:54,Normal,129,0,129,1319839,6440,4538614,55428,667.1445034961241,42,76,11,0,17,108,4,0,19,3,107
2011-08-10 10:53:55,Normal,110,0,110,813602,3639,4503261,55591,597.2502193818183,30,74,6,0,16,90,4,0,17,2,91
2011-08-10 10:53:56,Normal,126,0,126,1054960,17549,5052847,18867,675.3335428650793,41,81,4,0,25,101,0,0,20,2,103
2011-08-10 10:53:57,Normal,166,3,169,962070,10197,6931860,51985,242.47109093491125,28,137,4,0,41,117,11,0,49,5,115
2011-08-10 10:53:58,Normal,126,0,126,1462888,21658,4322694,58026,665.6437361825396,41,80,5,0,37,86,3,0,35,4,87
2011-08-10 10:53:59,Normal,215,0,215,1313875,27342,9062591,51759,359.18677066046513,35,171,9,0,21,192,2,0,32,2,181
2011-08-10 10:54:00,Normal,108,0,108,888318,48794,4043415,35440,503.68275984259265,41,64,3,0,6,96,6,0,17,3,88
2011-08-10 10:54:01,Normal,102,0,102,1360578,39779,3168600,44029,476.4373137254902,45,47,10,0,14,85,3,0,17,1,84
2011-08-10 10:54:02,Normal,110,5,115,938790,19891,4431989,21967,547.8299628695652,38,69,8,0,12,97,5,1,14,2,99
2011-08-10 10:54:03,Normal,106,0,106,966311,17506,3913720,13339,439.1572058113207,32,66,8,0,19,85,2,0,14,2,90
2011-08-10 10:54:04,Normal,98,0,98,716377,3053,3761576,45221,566.8699168775511,27,61,10,0,14,80,4,0,21,2,75
2011-08-10 10:54:05,Normal,133,0,133,1169286,4858,5063975,67601,579.0309822255639,34,92,7,0,20,110,3,0,16,4,112
2011-08-10 10:54:06,Normal,125,0,125,784774,20315,5258453,22692,383.843311544,30,89,6,0,8,106,11,0,24,3,98
2011-08-10 10:54:07,Normal,132,0,132,1072227,19012,5535376,60241,379.81890229545456,37,90,5,0,15,116,1,0,17,4,111
2011-08-10 10:54:08,Normal,142,0,142,1042456,20041,5366821,16182,469.9268830422536,37,98,7,0,23,117,2,0,29,4,109
2011-08-10 10:54:09,Normal,118,0,118,1157911,37258,4419841,13622,522.5364091864407,41,66,11,0,12,101,5,0,14,3,101
2011-08-10 10:54:10,Normal,96,0,96,681003,17034,3649894,21062,575.6379404270834,28,62,6,0,6,89,1,0,6,3,86
2011-08-10 10:54:11,Normal,85,0,85,818097,4760,2959287,3648,424.85566290588235,25,49,11,0,9,75,1,0,17,2,64
2011-08-10 10:54:12,Normal,96,3,99,761271,17187,3733616,15710,777.4650813737375,30,63,6,0,8,85,6,0,13,1,83
2011-08-10 10:54:13,Normal,135,0,135,762782,19096,5615338,47093,348.7343553555555,27,95,13,0,9,102,24,0,32,2,101
2011-08-10 10:54:14,Normal,158,0,158,972303,7098,6594022,35271,479.7446135949367,34,114,10,0,21,113,24,0,42,2,114
2011-08-10 10:54:15,Normal,176,0,176,1180164,7535,7019154,48950,407.13179186931825,30,139,7,0,23,144,9,0,38,0,136
2011-08-10 10:54:16,Normal,207,0,207,1026800,24108,8747423,4765,289.0665609468599,38,159,10,0,27,178,2,0,29,1,177
2011-08-10 10:54:17,Normal,105,0,105,1062810,4648,3813369,36917,586.9197644476191,30,63,12,0,14,79,12,0,22,1,82
2011-08-10 10:54:18,Normal,117,0,117,1333019,39572,4396141,62475,904.7321885470087,41,70,6,0,17,97,3,0,13,1,103
2011-08-10 10:54:19,Normal,149,0,149,789678,22679,6018571,7117,397.936732557047,30,111,8,0,48,93,8,0,56,2,91
2011-08-10 10:54:20,Normal,133,0,133,696034,7049,5548864,46856,332.08276233834584,28,94,11,0,24,106,1,2,27,1,103
2011-08-10 10:54:21,Normal,139,0,139,694163,7449,5698412,52283,323.8979506258993,36,95,8,0,29,100,9,1,41,4,93
2011-08-10 10:54:22,Normal,118,3,121,1137217,18375,4469454,47918,545.4278413305785,39,72,10,0,14,102,5,0,17,1,103
2011-08-10 10:54:23,Normal,90,0,90,965562,3744,3219402,3234,569.3064261222223,44,44,2,0,13,74,3,0,21,2,67
2011-08-10 10:54:24,Normal,118,0,118,817431,19356,4366384,65875,489.47977227118656,40,68,10,0,20,96,2,0,29,3,86
2011-08-10 10:54:25,Normal,117,0,117,1259135,4829,3819261,58988,826.0646851196583,30,84,3,0,24,91,2,0,17,1,98
2011-08-10 10:54:26,Normal,140,0,140,1284464,19424,5106035,62813,505.0564021428571,41,91,8,0,10,118,10,2,14,4,119
2011-08-10 10:54:27,Normal,104,3,107,1172794,4375,3979830,3506,505.7945878130842,34,66,7,0,14,87,6,0,15,5,87
2011-08-10 10:54:28,Normal,96,0,96,1062197,63671,3508092,14155,568.10411040625,40,47,9,0,8,86,2,0,9,2,84
2011-08-10 10:54:29,Normal,93,0,93,835182,18175,3269413,12662,788.1707284408602,37,51,5,0,15,72,6,0,23,2,67
2011-08-10 10:54:30,Normal,128,0,128,766549,6261,5348839,40856,418.2063981875,36,86,6,0,23,100,5,0,26,2,99
2011-08-10 10:54:31,Normal,114,0,114,725297,19470,4397222,16112,412.37366307017555,55,52,7,0,8,104,2,0,35,2,77
2011-08-10 10:54:32,Normal,132,3,135,907342,6515,5392514,39106,362.58024268888886,33,95,7,0,21,108,6,0,25,1,109
2011-08-10 10:54:33,Normal,113,0,113,856981,4782,3829046,52791,667.7448223185842,49,60,4,0,21,88,4,0,26,2,85
2011-08-10 10:54:34,Normal,150,3,153,606633,20822,7467028,39109,222.03889073202618,30,117,6,0,12,140,1,0,16,0,137
2011-08-10 10:54:35,Normal,142,0,142,706242,6640,5890232,61418,323.34397790140855,33,107,2,0,15,125,1,1,15,3,124
2011-08-10 10:54:36,Normal,207,0,207,1417916,8490,9346114,49071,400.133066763285,43,159,5,0,29,177,1,0,17,2,187
2011-08-10 10:54:37,Normal,101,0,101,933317,37276,3543612,13370,651.0102961683167,35,54,12,0,9,92,0,0,9,2,90
2011-08-10 10:54:38,Normal,101,0,101,1127614,15637,3503365,52004,896.3719195445543,38,50,13,0,9,91,1,0,7,2,92
2011-08-10 10:54:39,Normal,100,0,100,914863,16699,3368901,11738,769.80757315,39,54,7,0,9,86,5,0,14,2,83
2011-08-10 10:54:40,Normal,99,0,99,716906,4474,3629057,14464,436.6103720000001,32,57,10,0,2,93,4,0,14,3,82
2011-08-10 10:54:41,Normal,80,0,80,705836,18535,2670783,65878,700.430359175,32,40,8,0,5,68,7,0,14,2,64
2011-08-10 10:54:42,Normal,84,3,87,730189,16189,3022014,31113,658.6583294022988,32,45,10,0,8,76,3,0,11,1,75
2011-08-10 10:54:43,Normal,78,0,78,628233,16214,3068671,1125,427.7432267435898,28,43,7,0,5,72,1,0,8,1,69
2011-08-10 10:54:44,Normal,101,0,101,976586,51513,4161719,53037,668.5799292673267,46,48,7,0,10,90,1,0,14,1,86
2011-08-10 10:54:45,Normal,83,0,83,711040,16557,3079231,36596,685.0227013614459,24,50,9,0,7,72,4,0,9,0,73
2011-08-10 10:54:46,Normal,114,0,114,985785,18495,4460254,63642,600.708168245614,32,77,5,0,13,100,1,0,15,3,95
2011-08-10 10:54:47,Normal,95,0,95,1170521,16855,3081561,35987,806.2914677684212,43,40,12,0,13,79,3,0,16,3,76
2011-08-10 10:54:48,Normal,91,0,91,1059894,3909,3191394,56889,629.3710464945054,32,52,7,0,11,76,4,0,13,2,76
2011-08-10 10:54:49,Normal,91,0,91,1016518,3398,3163358,49525,795.294901186813,25,60,6,0,14,74,3,0,12,3,76
2011-08-10 10:54:50,Normal,74,0,74,821699,2443,2587120,46676,824.744022972973,39,28,7,0,4,67,3,0,5,1,68
2011-08-10 10:54:51,Normal,91,0,91,865242,5711,3085466,52568,567.299491967033,33,47,11,0,6,81,4,0,9,1,81
2011-08-10 10:54:52,Normal,86,3,89,1005248,7873,3393544,14134,770.8608152022472,33,50,6,0,6,79,4,0,6,1,81
2011-08-10 10:54:53,Normal,99,0,99,1000251,16223,3771292,43184,777.4122433434345,47,51,1,0,15,82,2,0,16,0,82
2011-08-10 10:54:54,Normal,187,1,188,1066807,28772,4428618,41698,305.0143302978724,36,147,5,0,52,102,34,0,86,3,99
